company_id,name,city,country,owner,date_created,date_modified,industry,sub_sector
447,Larkspur Re B.V.,Amsterdam,NL,79,2022-09-03 11:56:52,2025-06-09 10:46:53,Insurance,Life & Pensions
448,Thornbury Group B.V.,Amsterdam,NL,79,2022-09-15 09:07:51,2026-04-06 13:10:14,Commerce & Industry,Technology
449,Eastleigh Retail B.V.,Amsterdam,NL,79,2023-03-11 08:55:13,2024-07-04 09:39:04,Commerce & Industry,Technology
450,Larkspur Retail B.V.,Amsterdam,NL,79,2023-06-04 16:12:09,2026-06-23 16:09:49,Commerce & Industry,Technology
451,Ashdown Industries B.V.,Amsterdam,NL,79,2022-07-04 08:28:02,2026-07-16 12:33:34,Commerce & Industry,Energy & Infrastructure
452,Ivybridge Vale Capital B.V.,Amsterdam,NL,79,2022-11-08 18:20:49,2026-09-11 13:14:42,Financial Services,Payments & Fintech
453,Bexmoor Park Mutual B.V.,Amsterdam,NL,79,2022-03-30 14:37:22,2025-09-25 17:11:41,Insurance,Health
454,Elmstead Hill Insurance B.V.,Amsterdam,NL,79,2022-09-18 09:30:20,2026-01-25 18:02:11,Insurance,General Insurance
455,Stanwick Partners B.V.,Amsterdam,NL,79,2023-07-16 08:21:17,2025-10-09 15:08:51,Professional Services,Legal & Advisory
457,Larkspur Gate Bank B.V.,Amsterdam,NL,79,2023-04-08 09:18:13,2026-09-10 10:14:32,Financial Services,Banking
458,Cresswell Vale Payments B.V.,Amsterdam,NL,79,2025-07-11 13:31:51,2026-07-08 10:11:20,Financial Services,Asset & Wealth Management
459,Westbrook Bridge Underwriting B.V.,Amsterdam,NL,79,2022-05-07 09:47:47,2026-03-26 09:28:52,Insurance,Health
460,Redfern Park Partners SA,Brussels,BE,88,2021-10-16 17:34:03,2026-09-10 09:38:44,Professional Services,Actuarial Consulting
461,Northcote Group SA,Brussels,BE,88,2022-08-23 09:54:46,2026-09-12 13:14:17,Commerce & Industry,Consumer
462,Larkspur Bay Energy SA,Brussels,BE,88,2021-12-21 18:05:34,2026-09-02 12:38:40,Commerce & Industry,Industrials
463,Yarrow Bay Advisory SA,Brussels,BE,88,2023-06-21 13:39:59,2026-08-04 10:01:01,Professional Services,Actuarial Consulting
464,Foxley Vale Advisory SA,Brussels,BE,88,2022-08-27 08:54:07,2026-09-06 18:07:15,Professional Services,Consulting
465,Harlow Retail SA,Brussels,BE,88,2022-03-31 14:59:10,2026-07-24 12:47:35,Commerce & Industry,Industrials
466,Stanwick Hill Payments SA,Brussels,BE,88,2023-04-01 12:14:40,2026-09-12 15:00:35,Financial Services,Payments & Fintech
467,Cresswell Underwriting SA,Brussels,BE,88,2022-05-18 15:19:32,2026-09-12 18:22:00,Insurance,Life & Pensions
468,Pembury Bridge Energy SA,Brussels,BE,88,2021-09-08 08:09:05,2025-04-29 11:26:29,Commerce & Industry,Energy & Infrastructure
469,Pembury Vale Wealth SA,Brussels,BE,88,2022-01-28 17:45:53,2025-12-22 10:52:15,Financial Services,Asset & Wealth Management
470,Oakhurst Vale Insurance SA,Brussels,BE,88,2022-09-03 09:04:32,2026-09-07 18:11:20,Insurance,Health
471,Brackley Bay Insurance SA,Brussels,BE,88,2023-08-10 08:07:55,2026-06-17 15:33:49,Insurance,General Insurance
472,Glenmoor Assurance SA,Brussels,BE,88,2022-07-17 12:43:50,2026-02-27 12:33:30,Insurance,General Insurance
473,Calderwood Park Payments SA,Brussels,BE,88,2023-10-23 17:50:50,2026-09-07 15:12:14,Financial Services,Asset & Wealth Management
474,Oakhurst Hill Payments SA,Brussels,BE,88,2023-10-18 12:47:17,2026-09-10 14:05:13,Financial Services,Asset & Wealth Management
475,Marlowe Bridge Insurance SA,Brussels,BE,88,2022-11-10 15:20:45,2026-01-24 10:48:24,Insurance,Health
476,Yarrow Park Assurance SA,Brussels,BE,88,2022-10-23 13:59:03,2026-08-27 11:38:35,Insurance,Health
477,Kestrel Park Assurance SA,Brussels,BE,88,2024-04-15 16:15:49,2026-06-08 11:23:22,Insurance,Health
478,Westbrook Industries SA,Brussels,BE,88,2024-05-10 10:05:31,2026-06-15 10:21:44,Commerce & Industry,Consumer
479,Upfield Mutual SA,Brussels,BE,88,2023-01-16 17:55:27,2026-04-28 15:28:10,Insurance,General Insurance
480,Denholm Gate Re SA,Brussels,BE,88,2022-09-05 11:08:07,2025-09-10 13:23:59,Insurance,Life & Pensions
481,Calderwood Hill Industries SA,Brussels,BE,88,2023-02-05 18:58:00,2025-03-22 14:36:09,Commerce & Industry,Technology
482,Elmstead Park Wealth SA,Brussels,BE,88,2023-01-21 15:42:53,2025-04-06 18:50:12,Financial Services,Banking
483,Redfern Gate Group SA,Brussels,BE,88,2022-08-31 16:48:22,2025-11-13 14:02:07,Commerce & Industry,Energy & Infrastructure
484,Oakhurst Vale Assurance SA,Brussels,BE,88,2022-11-29 15:36:01,2023-12-26 11:27:06,Insurance,Life & Pensions
485,Bexmoor Bay Insurance SA,Brussels,BE,88,2022-10-27 10:49:06,2026-06-20 12:19:23,Insurance,Health
486,Fernbrook Vale Advisory SA,Brussels,BE,88,2022-05-11 17:58:33,2026-04-30 16:48:34,Professional Services,Legal & Advisory
487,Yarrow Underwriting SA,Brussels,BE,88,2022-03-31 11:59:16,2026-06-14 14:45:33,Insurance,Health
488,Bexmoor Bridge Technologies SA,Brussels,BE,88,2022-09-17 12:20:05,2024-04-29 16:31:55,Commerce & Industry,Energy & Infrastructure
489,Denholm Retail SA,Brussels,BE,88,2025-07-09 18:51:29,2026-01-07 13:43:41,Commerce & Industry,Technology
490,Yarrow Vale Energy SA,Brussels,BE,88,2023-05-15 17:56:24,2026-08-10 18:45:39,Commerce & Industry,Energy & Infrastructure
491,Harlow Wealth SA,Brussels,BE,88,2021-09-07 15:13:00,2025-08-12 18:10:06,Financial Services,Asset & Wealth Management
492,Glenmoor Hill Solutions SA,Brussels,BE,88,2023-04-16 11:58:07,2026-09-08 08:23:00,Professional Services,Consulting
493,Eastleigh Industries SA,Brussels,BE,88,2025-02-18 18:51:49,2025-06-21 12:23:07,Commerce & Industry,Consumer
494,Kestrel Payments SA,Brussels,BE,88,2022-10-07 13:14:05,2026-02-11 13:33:24,Financial Services,Asset & Wealth Management
495,Thornbury Bay Actuarial SA,Brussels,BE,88,2023-06-01 15:36:31,2026-06-22 08:22:46,Professional Services,Legal & Advisory
496,Ivybridge Bridge Industries SA,Brussels,BE,88,2023-05-04 12:02:26,2024-05-11 12:19:36,Commerce & Industry,Energy & Infrastructure
497,Harlow Park Mutual SA,Brussels,BE,88,2024-07-19 14:19:11,2025-07-25 09:23:05,Insurance,General Insurance
498,Brackley Insurance SA,Brussels,BE,88,2023-02-11 18:16:27,2026-09-12 12:49:10,Insurance,Life & Pensions
499,Upfield Park Advisory SA,Brussels,BE,88,2022-07-10 15:50:58,2026-05-14 12:27:13,Professional Services,Consulting
500,Oakhurst Hill Capital SA,Brussels,BE,88,2025-05-08 10:32:31,2026-08-24 18:55:42,Financial Services,Banking
501,Quayside Hill Assurance SA,Brussels,BE,88,2022-11-13 17:44:31,2025-10-18 17:20:22,Insurance,Life & Pensions
502,Yarrow Mutual S.A.,Madrid,ES,97,2022-06-29 14:05:24,2026-09-12 16:29:08,Insurance,Health
503,Oakhurst Bay Retail S.A.,Madrid,ES,97,2021-11-25 10:57:51,2026-09-12 17:13:01,Commerce & Industry,Technology
504,Oakhurst Bridge Bank S.A.,Madrid,ES,97,2022-04-26 09:03:00,2026-09-11 16:06:35,Financial Services,Asset & Wealth Management
505,Stanwick Bridge Technologies S.A.,Madrid,ES,97,2023-02-05 13:45:07,2026-09-11 08:05:45,Commerce & Industry,Energy & Infrastructure
506,Quayside Insurance S.A.,Madrid,ES,97,2022-03-05 14:16:02,2026-09-10 10:29:56,Insurance,General Insurance
507,Marlowe Consulting S.A.,Madrid,ES,97,2022-03-05 15:12:04,2026-08-10 17:14:55,Professional Services,Actuarial Consulting
508,Marlowe Mutual S.A.,Madrid,ES,97,2023-01-27 15:46:02,2026-03-22 10:48:33,Insurance,Life & Pensions
509,Brackley Capital S.A.,Madrid,ES,97,2023-01-09 12:59:27,2026-09-06 11:45:41,Financial Services,Payments & Fintech
510,Brackley Bridge Re S.A.,Madrid,ES,97,2022-07-21 13:30:37,2026-09-09 10:50:08,Insurance,General Insurance
511,Greywell Bridge Wealth S.A.,Madrid,ES,97,2023-11-02 11:21:39,2026-04-11 10:09:14,Financial Services,Asset & Wealth Management
512,Aldwick Gate Industries S.A.,Madrid,ES,97,2021-11-17 16:25:36,2026-09-12 18:47:27,Commerce & Industry,Technology
513,Calderwood Bridge Actuarial S.A.,Madrid,ES,97,2024-08-31 12:50:05,2026-08-20 13:50:00,Professional Services,Consulting
514,Elmstead Vale Retail S.A.,Madrid,ES,97,2023-02-21 14:00:47,2026-03-03 18:59:56,Commerce & Industry,Energy & Infrastructure
515,Marlowe Partners S.A.,Madrid,ES,97,2021-12-13 09:41:15,2025-11-11 18:51:31,Professional Services,Consulting
516,Dunmore Bay Insurance S.A.,Madrid,ES,97,2022-12-04 18:45:12,2026-08-10 18:28:04,Insurance,Life & Pensions
517,Eastleigh Partners S.A.,Madrid,ES,97,2025-03-21 08:18:19,2025-05-22 18:57:07,Professional Services,Consulting
518,Brackley Group S.A.,Madrid,ES,97,2022-08-13 12:33:36,2026-09-09 17:49:19,Commerce & Industry,Industrials
519,Stanwick Bridge Industries S.A.,Madrid,ES,97,2022-10-06 15:10:15,2024-06-27 15:45:32,Commerce & Industry,Consumer
520,Dunmore Gate Payments S.A.,Madrid,ES,97,2022-04-21 15:09:10,2025-04-24 10:51:28,Financial Services,Payments & Fintech
521,Bexmoor Park Group S.A.,Madrid,ES,97,2023-06-08 16:30:25,2026-01-08 14:03:35,Commerce & Industry,Industrials
522,Greywell Gate Group S.A.,Madrid,ES,97,2022-06-19 15:01:34,2026-09-11 18:44:04,Commerce & Industry,Consumer
523,Redfern Hill Payments S.A.,Madrid,ES,97,2023-10-21 13:20:41,2026-07-18 09:56:26,Financial Services,Asset & Wealth Management
524,Thornbury Gate Re S.A.,Madrid,ES,97,2022-05-30 18:37:35,2026-07-09 17:29:52,Insurance,Life & Pensions
525,Foxley Bridge Group S.A.,Madrid,ES,97,2022-08-20 08:23:18,2026-05-02 12:08:54,Commerce & Industry,Industrials
526,Pembury Park Wealth S.A.,Madrid,ES,97,2023-07-04 13:45:57,2024-08-19 11:26:49,Financial Services,Banking
527,Glenmoor Park Re S.A.,Madrid,ES,97,2022-09-30 15:28:52,2026-09-11 14:06:51,Insurance,Health
528,Redfern Hill Asset Management S.A.,Madrid,ES,97,2022-06-24 14:34:26,2025-10-05 11:06:37,Financial Services,Banking
529,Stanwick Solutions S.A.,Madrid,ES,97,2022-07-09 15:25:19,2026-04-08 09:44:27,Professional Services,Consulting
530,Eastleigh Bridge Insurance S.A.,Madrid,ES,97,2022-11-11 10:23:59,2025-11-03 13:21:42,Insurance,Life & Pensions
531,Stanwick Bridge Insurance S.A.,Madrid,ES,97,2022-09-27 17:56:28,2024-03-19 17:24:11,Insurance,Health
532,Ivybridge Vale Capital S.A.,Madrid,ES,97,2022-09-19 14:48:49,2025-07-15 12:38:45,Financial Services,Asset & Wealth Management
533,Northcote Vale Technologies S.A.,Madrid,ES,97,2026-03-22 11:32:34,2026-08-13 16:07:33,Commerce & Industry,Industrials
535,Westbrook Bay Technologies S.A.,Madrid,ES,97,2024-02-20 17:12:51,2026-04-19 13:39:25,Commerce & Industry,Technology
536,Pembury Energy S.A.,Madrid,ES,97,2023-06-15 09:12:00,2026-04-28 08:00:17,Commerce & Industry,Industrials
537,Redfern Vale Asset Management S.A.,Madrid,ES,97,2022-04-15 08:51:10,2026-08-22 16:56:54,Financial Services,Banking
538,Denholm Payments S.A.,Madrid,ES,97,2022-05-03 10:33:34,2023-11-28 13:09:42,Financial Services,Asset & Wealth Management
539,Cresswell Wealth S.A.,Madrid,ES,97,2023-01-09 09:19:58,2025-06-27 16:18:06,Financial Services,Banking
540,Kestrel Vale Payments S.A.,Madrid,ES,97,2022-04-14 14:15:54,2026-04-24 08:44:04,Financial Services,Payments & Fintech
541,Thornbury Capital S.A.,Madrid,ES,97,2025-08-11 09:13:09,2026-05-22 09:02:57,Financial Services,Asset & Wealth Management
542,Valemont Gate Retail S.A.,Madrid,ES,97,2022-04-02 09:20:43,2023-11-30 09:38:46,Commerce & Industry,Industrials
543,Yarrow Gate Capital S.A.,Madrid,ES,97,2025-02-11 08:18:44,2025-12-22 16:00:16,Financial Services,Banking
544,Quayside Technologies SAS,Paris,FR,106,2021-12-03 12:32:28,2026-09-12 08:51:33,Commerce & Industry,Technology
545,Foxley Capital SAS,Paris,FR,106,2022-01-11 12:48:31,2026-09-11 15:15:28,Financial Services,Payments & Fintech
546,Elmstead Solutions SAS,Paris,FR,106,2021-10-13 13:51:23,2026-09-12 08:29:54,Professional Services,Legal & Advisory
547,Pembury Group SAS,Paris,FR,106,2021-12-30 14:29:27,2026-06-16 16:54:05,Commerce & Industry,Industrials
548,Valemont Gate Insurance SAS,Paris,FR,106,2022-07-06 15:24:22,2026-09-12 13:46:17,Insurance,General Insurance
549,Redfern Consulting SAS,Paris,FR,106,2022-06-03 13:18:19,2026-08-08 17:23:44,Professional Services,Consulting
550,Bexmoor Park Solutions SAS,Paris,FR,106,2022-02-15 16:59:57,2026-08-18 17:16:37,Professional Services,Consulting
551,Marlowe Bay Group SAS,Paris,FR,106,2022-05-09 18:08:59,2026-01-13 15:51:32,Commerce & Industry,Energy & Infrastructure
552,Northcote Gate Consulting SAS,Paris,FR,106,2023-09-09 08:56:17,2026-09-12 11:25:02,Professional Services,Actuarial Consulting
553,Bexmoor Hill Group SAS,Paris,FR,106,2022-08-07 13:37:26,2026-05-08 13:21:43,Commerce & Industry,Technology
554,Stanwick Partners SAS,Paris,FR,106,2022-03-02 09:18:41,2026-09-12 10:26:52,Professional Services,Consulting
555,Thornbury Hill Partners SAS,Paris,FR,106,2022-09-01 17:20:25,2026-03-21 08:12:59,Professional Services,Actuarial Consulting
556,Kestrel Park Capital SAS,Paris,FR,106,2022-11-09 08:56:21,2026-06-19 11:03:12,Financial Services,Payments & Fintech
557,Elmstead Energy SAS,Paris,FR,106,2022-04-14 10:24:27,2026-05-17 10:14:37,Commerce & Industry,Energy & Infrastructure
558,Stanwick Hill Consulting SAS,Paris,FR,106,2022-06-14 10:06:21,2026-07-28 11:12:05,Professional Services,Consulting
559,Ivybridge Park Asset Management SAS,Paris,FR,106,2022-12-16 16:28:18,2025-12-20 11:35:32,Financial Services,Banking
560,Glenmoor Hill Solutions SAS,Paris,FR,106,2021-11-16 17:23:15,2026-09-04 16:18:04,Professional Services,Consulting
561,Brackley Solutions SAS,Paris,FR,106,2022-01-19 09:31:19,2026-08-31 12:25:24,Professional Services,Consulting
562,Cresswell Hill Insurance SAS,Paris,FR,106,2022-01-05 10:15:58,2026-08-19 08:29:05,Insurance,General Insurance
563,Ashdown Payments SAS,Paris,FR,106,2022-06-15 08:39:53,2026-09-12 13:18:02,Financial Services,Asset & Wealth Management
564,Fernbrook Park Payments SAS,Paris,FR,106,2022-12-01 13:59:16,2026-04-23 16:57:30,Financial Services,Payments & Fintech
565,Larkspur Bridge Insurance SAS,Paris,FR,106,2023-02-05 11:54:46,2026-06-29 15:41:25,Insurance,Life & Pensions
566,Larkspur Bridge Capital SAS,Paris,FR,106,2022-06-23 15:29:37,2026-05-15 14:20:53,Financial Services,Payments & Fintech
567,Valemont Energy SAS,Paris,FR,106,2022-02-26 16:30:58,2026-08-29 18:05:37,Commerce & Industry,Consumer
568,Pembury Bay Capital SAS,Paris,FR,106,2023-01-16 14:18:47,2026-08-26 16:31:13,Financial Services,Payments & Fintech
569,Denholm Bay Payments SAS,Paris,FR,106,2022-11-03 10:56:47,2025-11-30 08:25:27,Financial Services,Banking
570,Aldwick Bank SAS,Paris,FR,106,2022-04-22 09:34:01,2025-02-16 11:37:49,Financial Services,Asset & Wealth Management
571,Marlowe Bridge Solutions SAS,Paris,FR,106,2023-05-02 14:47:13,2026-06-29 16:53:31,Professional Services,Actuarial Consulting
572,Elmstead Hill Retail SAS,Paris,FR,106,2023-11-08 08:08:22,2026-09-07 12:33:08,Commerce & Industry,Energy & Infrastructure
573,Brackley Hill Asset Management SAS,Paris,FR,106,2022-11-17 10:11:01,2024-03-23 09:14:16,Financial Services,Banking
574,Ashdown Gate Partners SAS,Paris,FR,106,2022-11-14 16:09:37,2024-08-25 11:25:04,Professional Services,Consulting
575,Bexmoor Group SAS,Paris,FR,106,2023-04-03 09:29:42,2026-06-10 15:08:13,Commerce & Industry,Consumer
576,Foxley Underwriting SAS,Paris,FR,106,2022-10-13 18:37:27,2026-09-09 11:39:35,Insurance,Life & Pensions
577,Oakhurst Park Wealth SAS,Paris,FR,106,2022-10-04 16:51:50,2026-04-29 14:58:50,Financial Services,Banking
578,Ivybridge Gate Retail SAS,Paris,FR,106,2022-09-01 14:18:46,2026-08-11 11:19:53,Commerce & Industry,Technology
579,Aldwick Energy SAS,Paris,FR,106,2023-03-12 13:16:45,2026-09-03 11:44:46,Commerce & Industry,Industrials
580,Greywell Vale Solutions SAS,Paris,FR,106,2023-12-30 10:17:31,2026-08-19 15:25:43,Professional Services,Actuarial Consulting
581,Westbrook Bridge Asset Management SAS,Paris,FR,106,2022-03-16 12:57:20,2026-08-13 12:45:44,Financial Services,Banking
582,Upfield Bank SAS,Paris,FR,106,2023-05-07 18:01:36,2026-05-20 14:17:39,Financial Services,Payments & Fintech
583,Ashdown Capital SAS,Paris,FR,106,2023-08-14 17:00:07,2026-06-22 13:55:14,Financial Services,Asset & Wealth Management
584,Upfield Bridge Assurance SAS,Paris,FR,106,2025-05-03 17:49:50,2025-07-20 16:06:47,Insurance,General Insurance
585,Ivybridge Hill Actuarial SAS,Paris,FR,106,2023-01-28 13:53:31,2026-09-10 16:09:18,Professional Services,Actuarial Consulting
586,Stanwick Vale Wealth SAS,Paris,FR,106,2021-12-21 15:30:31,2025-07-16 10:05:56,Financial Services,Payments & Fintech
587,Thornbury Capital SAS,Paris,FR,106,2024-01-04 10:27:47,2025-11-14 13:23:08,Financial Services,Banking
588,Denholm Mutual SAS,Paris,FR,106,2022-07-27 13:40:08,2026-09-05 16:37:09,Insurance,General Insurance
589,Quayside Bridge Assurance SAS,Paris,FR,106,2023-05-31 18:10:30,2026-06-22 18:27:53,Insurance,General Insurance
590,Fernbrook Bay Technologies SAS,Paris,FR,106,2024-10-31 12:28:50,2026-05-01 15:38:35,Commerce & Industry,Industrials
591,Ashdown Hill Re SAS,Paris,FR,106,2021-12-12 14:03:03,2025-08-28 15:06:05,Insurance,Health
592,Larkspur Re SAS,Paris,FR,106,2023-05-18 16:20:31,2026-06-14 17:44:55,Insurance,Health
593,Harlow Underwriting SAS,Paris,FR,106,2025-02-08 09:21:35,2026-09-12 13:14:04,Insurance,Health
594,Kestrel Park Mutual SAS,Paris,FR,106,2023-08-18 10:17:50,2026-05-06 09:03:37,Insurance,General Insurance
595,Aldwick Wealth SAS,Paris,FR,106,2022-07-05 13:25:32,2026-07-07 16:19:09,Financial Services,Asset & Wealth Management
596,Eastleigh Vale Retail SAS,Paris,FR,106,2022-10-28 12:49:05,2026-09-10 15:28:31,Commerce & Industry,Consumer
597,Ivybridge Hill Advisory SAS,Paris,FR,106,2022-11-26 17:48:38,2026-05-01 08:54:06,Professional Services,Legal & Advisory
598,Yarrow Park Actuarial SAS,Paris,FR,106,2023-01-22 18:01:27,2026-07-28 14:46:26,Professional Services,Actuarial Consulting
600,Ashdown Bridge Energy SAS,Paris,FR,106,2023-01-28 12:35:40,2023-03-14 14:32:36,Commerce & Industry,Industrials
601,Stanwick Group SAS,Paris,FR,106,2021-12-11 15:13:36,2026-03-01 16:36:44,Commerce & Industry,Consumer
602,Brackley Gate Partners SAS,Paris,FR,106,2022-11-21 12:43:22,2026-03-01 09:20:20,Professional Services,Legal & Advisory
603,Ashdown Bank SAS,Paris,FR,106,2023-01-28 15:49:50,2026-08-20 08:17:48,Financial Services,Payments & Fintech
604,Upfield Park Insurance SAS,Paris,FR,106,2024-04-09 12:09:04,2026-06-27 11:58:56,Insurance,General Insurance
605,Redfern Group SAS,Paris,FR,106,2021-12-23 12:22:47,2026-04-26 18:54:31,Commerce & Industry,Technology
606,Greywell Park Mutual SAS,Paris,FR,106,2023-01-22 14:01:29,2026-04-25 13:40:04,Insurance,Life & Pensions
607,Larkspur Park Assurance SAS,Paris,FR,106,2022-05-17 14:44:58,2026-03-03 08:00:26,Insurance,Health
608,Cresswell Gate Underwriting SAS,Paris,FR,106,2023-07-23 16:12:24,2025-01-11 14:30:15,Insurance,Life & Pensions
609,Dunmore Asset Management SAS,Paris,FR,106,2023-07-03 13:25:32,2026-07-23 08:36:41,Financial Services,Asset & Wealth Management
610,Fernbrook Vale Asset Management SAS,Paris,FR,106,2023-10-28 08:29:27,2025-06-27 16:07:23,Financial Services,Banking
611,Calderwood Bay Capital SAS,Paris,FR,106,2022-04-06 13:01:45,2025-08-09 15:02:16,Financial Services,Banking
612,Aldwick Park Mutual SAS,Paris,FR,106,2023-07-22 10:09:41,2024-07-28 14:10:36,Insurance,General Insurance
613,Quayside Hill Payments SAS,Paris,FR,106,2022-03-16 10:25:37,2026-07-28 18:28:25,Financial Services,Asset & Wealth Management
614,Pembury Hill Technologies SAS,Paris,FR,106,2022-08-11 11:51:14,2025-12-26 11:28:22,Commerce & Industry,Energy & Infrastructure
615,Fernbrook Vale Actuarial SAS,Paris,FR,106,2022-10-15 14:37:01,2025-09-21 17:05:34,Professional Services,Legal & Advisory
616,Calderwood Hill Payments SAS,Paris,FR,106,2024-01-13 13:31:40,2026-04-10 11:38:32,Financial Services,Payments & Fintech
617,Stanwick Bay Capital SAS,Paris,FR,106,2023-09-04 13:17:14,2025-08-19 17:03:10,Financial Services,Banking
618,Cresswell Park Partners SAS,Paris,FR,106,2024-08-26 18:06:36,2026-07-01 14:08:04,Professional Services,Legal & Advisory
620,Harlow Park Capital SAS,Paris,FR,106,2022-08-18 15:45:27,2026-08-12 11:21:36,Financial Services,Asset & Wealth Management
621,Brackley Park Actuarial SAS,Paris,FR,106,2023-04-10 13:13:12,2024-12-21 10:39:58,Professional Services,Consulting
623,Kestrel Hill Wealth SAS,Paris,FR,106,2021-10-19 10:40:28,2026-08-16 14:18:20,Financial Services,Asset & Wealth Management
624,Ivybridge Vale Asset Management SAS,Paris,FR,106,2024-08-02 09:23:11,2025-08-30 18:03:11,Financial Services,Payments & Fintech
625,Greywell Bridge Advisory SAS,Paris,FR,106,2023-10-17 11:39:21,2026-01-01 13:15:16,Professional Services,Consulting
626,Greywell Hill Solutions SAS,Paris,FR,106,2022-06-13 12:44:41,2025-09-02 10:37:28,Professional Services,Legal & Advisory
627,Larkspur Bridge Capital AG,Zurich,CH,132,2021-11-01 16:16:03,2026-09-09 11:16:08,Financial Services,Asset & Wealth Management
628,Yarrow Vale Wealth AG,Zurich,CH,132,2022-06-08 09:42:31,2026-09-12 16:37:34,Financial Services,Asset & Wealth Management
629,Marlowe Underwriting AG,Zurich,CH,132,2021-11-01 09:14:38,2026-09-11 14:54:01,Insurance,Life & Pensions
630,Greywell Hill Bank AG,Zurich,CH,132,2022-01-15 08:35:23,2026-09-01 08:49:47,Financial Services,Banking
631,Dunmore Bridge Solutions AG,Zurich,CH,132,2022-10-23 11:01:49,2026-09-11 13:15:40,Professional Services,Actuarial Consulting
632,Aldwick Park Asset Management AG,Zurich,CH,132,2022-01-09 17:20:28,2026-09-12 15:58:18,Financial Services,Banking
633,Ivybridge Gate Asset Management AG,Zurich,CH,132,2022-05-01 16:13:10,2026-09-05 16:49:10,Financial Services,Payments & Fintech
634,Eastleigh Retail AG,Zurich,CH,132,2022-01-16 15:12:47,2026-08-30 10:07:21,Commerce & Industry,Industrials
635,Quayside Vale Industries AG,Zurich,CH,132,2022-06-08 14:25:45,2026-09-12 14:53:59,Commerce & Industry,Energy & Infrastructure
636,Larkspur Energy AG,Zurich,CH,132,2022-08-09 11:10:42,2026-07-17 17:05:48,Commerce & Industry,Technology
637,Thornbury Bridge Insurance AG,Zurich,CH,132,2021-09-30 18:45:49,2026-05-15 10:18:00,Insurance,Life & Pensions
638,Westbrook Energy AG,Zurich,CH,132,2022-02-20 18:56:09,2026-09-05 14:29:12,Commerce & Industry,Consumer
639,Valemont Gate Re AG,Zurich,CH,132,2022-06-26 12:32:30,2026-09-12 10:44:21,Insurance,Health
640,Quayside Park Mutual AG,Zurich,CH,132,2022-02-03 11:42:26,2026-06-28 14:39:15,Insurance,Health
641,Thornbury Bridge Bank AG,Zurich,CH,132,2023-02-28 10:02:07,2026-04-06 13:23:39,Financial Services,Payments & Fintech
642,Brackley Solutions AG,Zurich,CH,132,2022-04-01 16:27:40,2026-09-12 15:08:20,Professional Services,Consulting
644,Pembury Bay Underwriting AG,Zurich,CH,132,2023-08-03 17:39:09,2026-09-02 14:46:02,Insurance,Health
645,Upfield Energy AG,Zurich,CH,132,2022-09-20 08:46:11,2023-07-22 09:27:37,Commerce & Industry,Energy & Infrastructure
646,Quayside Bay Industries AG,Zurich,CH,132,2024-08-15 17:10:26,2026-03-31 10:08:16,Commerce & Industry,Consumer
647,Quayside Assurance AG,Zurich,CH,132,2022-01-23 13:24:59,2026-08-20 18:31:30,Insurance,Health
648,Redfern Re AG,Zurich,CH,132,2023-06-29 16:24:26,2025-08-28 16:17:00,Insurance,General Insurance
649,Yarrow Wealth AG,Zurich,CH,132,2023-03-05 14:24:43,2026-08-12 15:20:03,Financial Services,Payments & Fintech
650,Cresswell Bridge Capital AG,Zurich,CH,132,2024-02-03 16:31:17,2024-08-05 16:21:56,Financial Services,Banking
651,Quayside Hill Wealth AG,Zurich,CH,132,2022-08-29 14:58:49,2025-08-08 14:32:56,Financial Services,Banking
652,Redfern Gate Re AG,Zurich,CH,132,2023-12-04 11:13:58,2024-11-17 11:30:39,Insurance,General Insurance
653,Bexmoor Mutual AG,Zurich,CH,132,2023-04-07 18:42:47,2025-12-06 14:01:34,Insurance,General Insurance
654,Brackley Hill Re AG,Zurich,CH,132,2022-07-05 13:24:35,2026-06-21 10:08:38,Insurance,Life & Pensions
655,Eastleigh Energy AG,Zurich,CH,132,2024-12-25 12:50:03,2026-06-03 12:53:22,Commerce & Industry,Consumer
656,Oakhurst Vale Assurance AG,Zurich,CH,132,2024-05-10 10:53:40,2025-11-12 08:27:08,Insurance,Health
657,Ivybridge Park Advisory AG,Zurich,CH,132,2022-12-17 18:31:33,2025-11-11 10:09:24,Professional Services,Actuarial Consulting
658,Northcote Bay Payments AG,Zurich,CH,132,2023-01-29 18:51:32,2026-09-12 17:07:48,Financial Services,Banking
659,Marlowe Gate Assurance AG,Zurich,CH,132,2022-03-31 09:09:59,2026-08-13 18:10:20,Insurance,Health
660,Westbrook Bay Asset Management AG,Zurich,CH,132,2022-12-08 12:56:32,2026-05-28 08:09:18,Financial Services,Banking
661,Kestrel Group AG,Zurich,CH,132,2022-05-22 14:50:40,2026-01-07 15:52:40,Commerce & Industry,Industrials
662,Greywell Capital AG,Zurich,CH,132,2022-02-10 10:27:59,2026-07-04 11:48:32,Financial Services,Banking
663,Glenmoor Vale Partners AG,Zurich,CH,132,2022-01-08 15:13:04,2026-08-14 10:48:03,Professional Services,Legal & Advisory
664,Stanwick Gate Capital AG,Zurich,CH,132,2023-02-17 08:59:58,2026-03-21 08:58:07,Financial Services,Payments & Fintech
665,Greywell Technologies AG,Zurich,CH,132,2025-02-16 10:29:28,2026-05-14 09:25:31,Commerce & Industry,Energy & Infrastructure
666,Aldwick Bridge Technologies AG,Zurich,CH,132,2022-08-12 08:47:39,2026-05-02 16:20:02,Commerce & Industry,Industrials
