candidate_joborder_status_history_id,candidate_id,joborder_id,date,status_from,status_to,date_modified
66855,20364,3273,2024-10-06 13:00:58,600,800,2024-10-06 13:00:58
66856,20626,3288,2024-10-06 11:27:09,500,700,2024-10-06 11:27:09
66857,20767,3297,2024-10-06 12:31:15,500,700,2024-10-06 12:31:15
66858,20570,3299,2024-10-06 11:16:17,500,700,2024-10-06 11:16:17
66859,20791,3328,2024-10-06 13:12:32,500,675,2024-10-06 13:12:32
66860,20924,3341,2024-10-06 11:13:08,500,675,2024-10-06 11:13:08
66861,21077,3351,2024-10-06 16:20:06,400,675,2024-10-06 16:20:06
66862,21014,3352,2024-10-06 18:50:42,400,700,2024-10-06 18:50:42
66863,21046,3355,2024-10-06 12:26:59,400,500,2024-10-06 12:26:59
66864,21112,3355,2024-10-06 13:09:04,400,700,2024-10-06 13:09:04
66865,21017,3358,2024-10-06 16:42:23,400,675,2024-10-06 16:42:23
66866,21149,3360,2024-10-06 12:26:09,400,500,2024-10-06 12:26:09
66867,21199,3367,2024-10-06 18:00:08,400,500,2024-10-06 18:00:08
66868,19855,3370,2024-10-06 12:26:32,500,675,2024-10-06 12:26:32
66869,19860,3370,2024-10-06 16:37:55,400,700,2024-10-06 16:37:55
66870,21232,3372,2024-10-06 10:27:25,400,675,2024-10-06 10:27:25
66871,19455,3374,2024-10-06 15:31:00,400,700,2024-10-06 15:31:00
66872,20519,3375,2024-10-06 17:01:30,400,650,2024-10-06 17:01:30
66873,21060,3378,2024-10-06 13:38:57,400,675,2024-10-06 13:38:57
66874,21063,3380,2024-10-06 17:51:07,400,650,2024-10-06 17:51:07
66875,20950,3386,2024-10-06 12:29:04,500,600,2024-10-06 12:29:04
66876,21234,3386,2024-10-06 16:55:46,400,500,2024-10-06 16:55:46
66877,21270,3387,2024-10-06 18:58:05,400,650,2024-10-06 18:58:05
66878,21030,3389,2024-10-06 10:21:20,400,700,2024-10-06 10:21:20
66879,21340,3389,2024-10-06 09:22:51,400,650,2024-10-06 09:22:51
66880,21185,3393,2024-10-06 13:12:26,400,500,2024-10-06 13:12:26
66881,21277,3397,2024-10-06 10:37:10,400,675,2024-10-06 10:37:10
66882,21280,3401,2024-10-06 18:04:02,400,650,2024-10-06 18:04:02
66883,21316,3403,2024-10-06 14:33:27,400,500,2024-10-06 14:33:27
66884,21285,3407,2024-10-06 08:24:50,400,675,2024-10-06 08:24:50
66885,21317,3407,2024-10-06 15:57:02,400,675,2024-10-06 15:57:02
66886,21352,3409,2024-10-06 14:38:38,400,500,2024-10-06 14:38:38
66887,21246,3414,2024-10-06 13:45:14,400,500,2024-10-06 13:45:14
66888,21497,3415,2024-10-06 18:47:27,0,400,2024-10-06 18:47:27
66889,21498,3416,2024-10-06 17:08:36,0,400,2024-10-06 17:08:36
66890,21499,3417,2024-10-06 15:25:02,0,400,2024-10-06 15:25:02
66891,21500,3417,2024-10-06 13:25:48,0,400,2024-10-06 13:25:48
66892,21319,3418,2024-10-06 11:13:56,400,700,2024-10-06 11:13:56
66893,21501,3422,2024-10-06 14:22:49,0,400,2024-10-06 14:22:49
66894,19736,3423,2024-10-06 11:16:37,0,400,2024-10-06 11:16:37
66895,21502,3423,2024-10-06 18:06:04,0,400,2024-10-06 18:06:04
66896,19990,3425,2024-10-06 18:07:53,400,500,2024-10-06 18:07:53
66897,21362,3425,2024-10-06 16:23:25,400,700,2024-10-06 16:23:25
66898,21503,3426,2024-10-06 09:13:55,0,400,2024-10-06 09:13:55
66899,21146,3427,2024-10-06 15:31:51,400,675,2024-10-06 15:31:51
66900,21504,3427,2024-10-06 14:34:53,0,400,2024-10-06 14:34:53
66901,21505,3428,2024-10-06 17:30:25,0,400,2024-10-06 17:30:25
66902,18513,3429,2024-10-06 14:26:19,0,400,2024-10-06 14:26:19
66903,20137,3429,2024-10-06 18:41:21,0,400,2024-10-06 18:41:21
66904,21253,3434,2024-10-06 14:31:58,400,500,2024-10-06 14:31:58
66905,21506,3434,2024-10-06 08:32:56,0,400,2024-10-06 08:32:56
66906,21507,3435,2024-10-06 11:51:23,0,400,2024-10-06 11:51:23
66907,21370,3436,2024-10-06 15:08:55,400,700,2024-10-06 15:08:55
66908,21508,3437,2024-10-06 18:42:19,0,400,2024-10-06 18:42:19
66909,18869,3437,2024-10-06 14:52:54,0,400,2024-10-06 14:52:54
66910,21295,3438,2024-10-06 16:21:28,400,700,2024-10-06 16:21:28
66911,21256,3439,2024-10-06 11:04:00,400,500,2024-10-06 11:04:00
66912,21297,3440,2024-10-06 15:47:32,400,500,2024-10-06 15:47:32
66913,20386,3441,2024-10-06 10:04:22,0,400,2024-10-06 10:04:22
66914,21509,3442,2024-10-06 15:36:27,0,400,2024-10-06 15:36:27
66915,21510,3442,2024-10-06 09:09:12,0,400,2024-10-06 09:09:12
66916,21299,3443,2024-10-06 14:22:15,400,500,2024-10-06 14:22:15
66917,20476,3444,2024-10-06 15:49:12,0,400,2024-10-06 15:49:12
66918,21511,3444,2024-10-06 14:59:39,0,400,2024-10-06 14:59:39
66919,21377,3445,2024-10-06 10:14:32,400,700,2024-10-06 10:14:32
66920,20185,3448,2024-10-06 12:05:11,400,700,2024-10-06 12:05:11
66921,21512,3448,2024-10-06 13:29:44,0,400,2024-10-06 13:29:44
66922,21332,3450,2024-10-06 14:16:36,400,675,2024-10-06 14:16:36
66923,21513,3450,2024-10-06 11:13:11,0,400,2024-10-06 11:13:11
66924,21514,3450,2024-10-06 15:37:56,0,400,2024-10-06 15:37:56
66925,21515,3452,2024-10-06 15:02:45,0,400,2024-10-06 15:02:45
66926,21516,3456,2024-10-06 09:59:31,0,400,2024-10-06 09:59:31
66927,21259,3458,2024-10-06 16:23:26,0,400,2024-10-06 16:23:26
66928,21517,3458,2024-10-06 16:21:51,0,400,2024-10-06 16:21:51
66929,21518,3465,2024-10-06 17:18:40,0,400,2024-10-06 17:18:40
66930,21416,3466,2024-10-06 16:24:06,400,500,2024-10-06 16:24:06
66931,20187,3466,2024-10-06 17:55:04,0,400,2024-10-06 17:55:04
66932,21519,3469,2024-10-06 15:47:02,0,400,2024-10-06 15:47:02
66933,19976,3469,2024-10-06 10:31:56,0,400,2024-10-06 10:31:56
66934,21520,3473,2024-10-06 13:50:05,0,400,2024-10-06 13:50:05
66935,21521,3474,2024-10-06 16:04:29,0,400,2024-10-06 16:04:29
66936,19590,3474,2024-10-06 15:52:19,0,400,2024-10-06 15:52:19
66937,21522,3477,2024-10-06 18:39:17,0,400,2024-10-06 18:39:17
66938,21523,3478,2024-10-06 10:01:53,0,400,2024-10-06 10:01:53
66939,21524,3481,2024-10-06 15:57:28,0,400,2024-10-06 15:57:28
66940,21525,3481,2024-10-06 14:07:36,0,400,2024-10-06 14:07:36
66941,21526,3485,2024-10-06 17:56:57,0,400,2024-10-06 17:56:57
66942,21006,3489,2024-10-06 16:24:40,0,400,2024-10-06 16:24:40
66943,21527,3490,2024-10-06 13:59:17,0,400,2024-10-06 13:59:17
66944,20296,3257,2024-10-07 13:56:01,600,800,2024-10-07 13:56:01
66945,20285,3268,2024-10-07 11:16:40,500,700,2024-10-07 11:16:40
66946,20360,3268,2024-10-07 14:46:39,500,700,2024-10-07 14:46:39
66947,20228,3269,2024-10-07 17:37:22,600,700,2024-10-07 17:37:22
66948,20562,3270,2024-10-07 09:43:38,500,700,2024-10-07 09:43:38
66949,20439,3275,2024-10-07 11:58:16,600,800,2024-10-07 11:58:16
66950,19705,3280,2024-10-07 15:09:33,600,800,2024-10-07 15:09:33
66951,20410,3288,2024-10-07 13:53:20,600,800,2024-10-07 13:53:20
66952,20729,3305,2024-10-07 09:35:03,600,800,2024-10-07 09:35:03
66953,20848,3317,2024-10-07 18:02:34,500,700,2024-10-07 18:02:34
66954,20818,3339,2024-10-07 16:50:45,500,675,2024-10-07 16:50:45
66955,20925,3342,2024-10-07 13:43:28,500,700,2024-10-07 13:43:28
66956,18108,3344,2024-10-07 10:40:39,400,700,2024-10-07 10:40:39
66957,20683,3354,2024-10-07 17:19:33,500,600,2024-10-07 17:19:33
66958,21113,3356,2024-10-07 15:34:49,400,700,2024-10-07 15:34:49
66959,20871,3364,2024-10-07 10:11:21,500,700,2024-10-07 10:11:21
66960,21152,3368,2024-10-07 09:18:04,400,700,2024-10-07 09:18:04
66961,21023,3369,2024-10-07 09:57:47,500,700,2024-10-07 09:57:47
66962,21155,3373,2024-10-07 17:22:48,400,650,2024-10-07 17:22:48
66963,18234,3375,2024-10-07 16:54:05,400,700,2024-10-07 16:54:05
66964,20836,3379,2024-10-07 14:16:30,500,700,2024-10-07 14:16:30
66965,21204,3379,2024-10-07 13:35:52,400,500,2024-10-07 13:35:52
66966,21263,3379,2024-10-07 15:14:56,400,700,2024-10-07 15:14:56
66967,21267,3383,2024-10-07 10:42:04,400,650,2024-10-07 10:42:04
66968,21183,3386,2024-10-07 17:28:23,400,500,2024-10-07 17:28:23
66969,21209,3387,2024-10-07 17:54:49,400,700,2024-10-07 17:54:49
66970,18277,3387,2024-10-07 14:26:16,400,500,2024-10-07 14:26:16
66971,21091,3389,2024-10-07 12:29:50,400,700,2024-10-07 12:29:50
66972,21310,3389,2024-10-07 14:06:45,400,700,2024-10-07 14:06:45
66973,21236,3391,2024-10-07 15:28:28,400,700,2024-10-07 15:28:28
66974,21237,3391,2024-10-07 13:11:55,400,500,2024-10-07 13:11:55
66975,18227,3394,2024-10-07 18:23:01,400,675,2024-10-07 18:23:01
66976,21187,3395,2024-10-07 12:03:47,400,500,2024-10-07 12:03:47
66977,21274,3396,2024-10-07 17:11:53,500,675,2024-10-07 17:11:53
66978,20335,3396,2024-10-07 09:17:26,400,700,2024-10-07 09:17:26
66979,21276,3397,2024-10-07 09:08:29,400,675,2024-10-07 09:08:29
66980,19357,3398,2024-10-07 12:50:14,400,500,2024-10-07 12:50:14
66981,21278,3399,2024-10-07 08:17:58,400,650,2024-10-07 08:17:58
66982,21190,3401,2024-10-07 14:55:18,400,700,2024-10-07 14:55:18
66983,21281,3402,2024-10-07 12:19:35,400,500,2024-10-07 12:19:35
66984,21134,3404,2024-10-07 18:59:05,400,500,2024-10-07 18:59:05
66985,20745,3409,2024-10-07 08:52:01,400,700,2024-10-07 08:52:01
66986,21422,3410,2024-10-07 10:54:49,400,700,2024-10-07 10:54:49
66987,21042,3413,2024-10-07 18:38:57,500,600,2024-10-07 18:38:57
66988,19163,3414,2024-10-07 10:23:01,400,500,2024-10-07 10:23:01
66989,20219,3416,2024-10-07 11:05:03,400,675,2024-10-07 11:05:03
66990,21218,3417,2024-10-07 10:13:33,400,500,2024-10-07 10:13:33
66991,21528,3418,2024-10-07 12:48:40,0,400,2024-10-07 12:48:40
66992,21076,3419,2024-10-07 14:30:10,400,675,2024-10-07 14:30:10
66993,18527,3420,2024-10-07 13:11:29,400,675,2024-10-07 13:11:29
66994,21529,3420,2024-10-07 15:39:37,0,400,2024-10-07 15:39:37
66995,21235,3423,2024-10-07 11:31:11,400,700,2024-10-07 11:31:11
66996,20394,3423,2024-10-07 13:11:27,0,400,2024-10-07 13:11:27
66997,21530,3424,2024-10-07 09:00:25,0,400,2024-10-07 09:00:25
66998,19061,3424,2024-10-07 09:12:44,0,400,2024-10-07 09:12:44
66999,21531,3426,2024-10-07 17:34:54,0,400,2024-10-07 17:34:54
67000,21532,3427,2024-10-07 15:39:31,0,400,2024-10-07 15:39:31
67001,21533,3427,2024-10-07 15:16:38,0,400,2024-10-07 15:16:38
67002,21534,3429,2024-10-07 15:06:57,0,400,2024-10-07 15:06:57
67003,21535,3430,2024-10-07 08:41:58,0,400,2024-10-07 08:41:58
67004,21252,3431,2024-10-07 12:18:43,400,675,2024-10-07 12:18:43
67005,21327,3431,2024-10-07 18:19:21,400,700,2024-10-07 18:19:21
67006,21536,3431,2024-10-07 13:17:40,0,400,2024-10-07 13:17:40
67007,19741,3432,2024-10-07 18:59:30,400,500,2024-10-07 18:59:30
67008,21537,3433,2024-10-07 16:00:23,0,400,2024-10-07 16:00:23
67009,21292,3434,2024-10-07 10:44:05,400,500,2024-10-07 10:44:05
67010,20723,3435,2024-10-07 15:15:51,0,400,2024-10-07 15:15:51
67011,21328,3436,2024-10-07 08:22:46,400,500,2024-10-07 08:22:46
67012,18660,3436,2024-10-07 11:18:36,0,400,2024-10-07 11:18:36
67013,21538,3436,2024-10-07 08:21:40,0,400,2024-10-07 08:21:40
67014,46730,3437,2024-10-07 15:45:26,400,675,2024-10-07 15:45:26
67015,21245,3439,2024-10-07 08:33:24,400,500,2024-10-07 08:33:24
67016,21373,3440,2024-10-07 08:56:20,400,650,2024-10-07 08:56:20
67017,21539,3443,2024-10-07 13:05:13,0,400,2024-10-07 13:05:13
67018,21259,3444,2024-10-07 17:27:25,500,675,2024-10-07 17:27:25
67019,21540,3444,2024-10-07 12:25:39,0,400,2024-10-07 12:25:39
67020,21541,3447,2024-10-07 12:34:59,0,400,2024-10-07 12:34:59
67021,21542,3448,2024-10-07 13:55:36,0,400,2024-10-07 13:55:36
67022,21543,3449,2024-10-07 18:46:59,0,400,2024-10-07 18:46:59
67023,21409,3450,2024-10-07 17:14:01,400,700,2024-10-07 17:14:01
67024,20871,3450,2024-10-07 18:55:48,0,400,2024-10-07 18:55:48
67025,21544,3454,2024-10-07 11:49:29,0,400,2024-10-07 11:49:29
67026,21334,3455,2024-10-07 08:20:44,400,650,2024-10-07 08:20:44
67027,21380,3456,2024-10-07 13:46:52,400,700,2024-10-07 13:46:52
67028,21545,3457,2024-10-07 14:03:53,0,400,2024-10-07 14:03:53
67029,18608,3457,2024-10-07 08:00:52,0,400,2024-10-07 08:00:52
67030,21546,3458,2024-10-07 17:35:03,0,400,2024-10-07 17:35:03
67031,21547,3458,2024-10-07 14:57:21,0,400,2024-10-07 14:57:21
67032,21548,3459,2024-10-07 15:26:20,0,400,2024-10-07 15:26:20
67033,21549,3460,2024-10-07 14:16:15,0,400,2024-10-07 14:16:15
67034,21550,3462,2024-10-07 14:35:57,0,400,2024-10-07 14:35:57
67035,19579,3462,2024-10-07 11:41:36,0,400,2024-10-07 11:41:36
67036,21551,3464,2024-10-07 15:47:58,0,400,2024-10-07 15:47:58
67037,21552,3465,2024-10-07 13:44:18,0,400,2024-10-07 13:44:18
67038,21553,3469,2024-10-07 11:17:35,0,400,2024-10-07 11:17:35
67039,21448,3471,2024-10-07 13:00:08,400,700,2024-10-07 13:00:08
67040,21554,3471,2024-10-07 18:32:22,0,400,2024-10-07 18:32:22
67041,21555,3472,2024-10-07 10:41:05,0,400,2024-10-07 10:41:05
67042,21146,3472,2024-10-07 15:16:20,0,400,2024-10-07 15:16:20
67043,21556,3473,2024-10-07 18:30:08,0,400,2024-10-07 18:30:08
67044,21557,3474,2024-10-07 18:49:50,0,400,2024-10-07 18:49:50
67045,21450,3475,2024-10-07 08:51:18,400,700,2024-10-07 08:51:18
67046,20836,3475,2024-10-07 14:05:52,0,400,2024-10-07 14:05:52
67047,21558,3475,2024-10-07 08:36:21,0,400,2024-10-07 08:36:21
67048,19372,3483,2024-10-07 10:03:00,0,400,2024-10-07 10:03:00
67049,19210,3484,2024-10-07 14:31:26,0,400,2024-10-07 14:31:26
67050,21559,3484,2024-10-07 10:33:54,0,400,2024-10-07 10:33:54
67051,21560,3486,2024-10-07 16:36:04,0,400,2024-10-07 16:36:04
67052,21561,3487,2024-10-07 12:49:19,0,400,2024-10-07 12:49:19
67053,21217,3490,2024-10-07 18:10:34,0,400,2024-10-07 18:10:34
67054,21562,3490,2024-10-07 14:16:42,0,400,2024-10-07 14:16:42
67055,20089,3227,2024-10-08 16:23:11,600,800,2024-10-08 16:23:11
67056,19314,3270,2024-10-08 15:52:28,500,700,2024-10-08 15:52:28
67057,20440,3275,2024-10-08 09:39:53,500,700,2024-10-08 09:39:53
67058,46444,3275,2024-10-08 16:11:29,500,700,2024-10-08 16:11:29
67059,20483,3299,2024-10-08 18:49:47,600,800,2024-10-08 18:49:47
67060,20811,3319,2024-10-08 09:30:50,500,700,2024-10-08 09:30:50
67061,20861,3342,2024-10-08 13:41:06,500,675,2024-10-08 13:41:06
67062,20862,3342,2024-10-08 09:07:12,500,600,2024-10-08 09:07:12
67063,20650,3348,2024-10-08 10:17:43,600,800,2024-10-08 10:17:43
67064,20682,3352,2024-10-08 08:55:09,600,800,2024-10-08 08:55:09
67065,46778,3370,2024-10-08 12:24:44,500,675,2024-10-08 12:24:44
67066,21117,3370,2024-10-08 16:59:45,400,650,2024-10-08 16:59:45
67067,21200,3371,2024-10-08 18:15:59,400,500,2024-10-08 18:15:59
67068,20942,3372,2024-10-08 08:45:04,500,650,2024-10-08 08:45:04
67069,21121,3373,2024-10-08 09:04:59,400,675,2024-10-08 09:04:59
67070,21125,3377,2024-10-08 13:22:04,400,675,2024-10-08 13:22:04
67071,21181,3377,2024-10-08 17:41:03,400,700,2024-10-08 17:41:03
67072,19878,3378,2024-10-08 10:23:38,400,500,2024-10-08 10:23:38
67073,21126,3381,2024-10-08 11:25:14,400,700,2024-10-08 11:25:14
67074,21234,3386,2024-10-08 11:42:35,500,700,2024-10-08 11:42:35
67075,20134,3389,2024-10-08 17:18:02,400,675,2024-10-08 17:18:02
67076,21210,3390,2024-10-08 09:27:59,400,500,2024-10-08 09:27:59
67077,21129,3392,2024-10-08 12:33:11,400,650,2024-10-08 12:33:11
67078,20560,3398,2024-10-08 09:17:40,400,500,2024-10-08 09:17:40
67079,21283,3402,2024-10-08 18:41:46,500,675,2024-10-08 18:41:46
67080,20145,3402,2024-10-08 12:56:49,400,500,2024-10-08 12:56:49
67081,21095,3404,2024-10-08 12:52:28,400,675,2024-10-08 12:52:28
67082,21349,3405,2024-10-08 12:53:39,400,500,2024-10-08 12:53:39
67083,21137,3407,2024-10-08 16:18:03,400,675,2024-10-08 16:18:03
67084,46816,3409,2024-10-08 09:08:07,400,650,2024-10-08 09:08:07
67085,21245,3411,2024-10-08 08:51:25,500,700,2024-10-08 08:51:25
67086,21391,3412,2024-10-08 09:37:09,400,700,2024-10-08 09:37:09
67087,21453,3413,2024-10-08 15:50:35,400,500,2024-10-08 15:50:35
67088,21140,3414,2024-10-08 09:03:24,400,700,2024-10-08 09:03:24
67089,18544,3414,2024-10-08 11:54:48,400,650,2024-10-08 11:54:48
67090,21052,3415,2024-10-08 17:26:01,400,500,2024-10-08 17:26:01
67091,19522,3417,2024-10-08 15:24:20,400,700,2024-10-08 15:24:20
67092,21320,3419,2024-10-08 08:31:09,400,500,2024-10-08 08:31:09
67093,21356,3420,2024-10-08 16:38:21,400,675,2024-10-08 16:38:21
67094,18656,3422,2024-10-08 11:25:23,400,500,2024-10-08 11:25:23
67095,18665,3422,2024-10-08 12:56:56,400,500,2024-10-08 12:56:56
67096,19103,3423,2024-10-08 13:42:46,400,700,2024-10-08 13:42:46
67097,19112,3425,2024-10-08 18:08:06,400,700,2024-10-08 18:08:06
67098,21363,3425,2024-10-08 08:25:14,400,700,2024-10-08 08:25:14
67099,21563,3425,2024-10-08 17:32:43,0,400,2024-10-08 17:32:43
67100,21564,3425,2024-10-08 15:18:48,0,400,2024-10-08 15:18:48
67101,21250,3428,2024-10-08 11:26:37,400,675,2024-10-08 11:26:37
67102,21325,3428,2024-10-08 13:08:52,400,500,2024-10-08 13:08:52
67103,21565,3428,2024-10-08 16:12:17,0,400,2024-10-08 16:12:17
67104,21566,3428,2024-10-08 14:40:24,0,400,2024-10-08 14:40:24
67105,20137,3429,2024-10-08 13:25:21,400,500,2024-10-08 13:25:21
67106,21567,3431,2024-10-08 15:57:25,0,400,2024-10-08 15:57:25
67107,21225,3433,2024-10-08 17:03:50,400,500,2024-10-08 17:03:50
67108,21369,3433,2024-10-08 14:30:34,400,500,2024-10-08 14:30:34
67109,21568,3433,2024-10-08 10:05:20,0,400,2024-10-08 10:05:20
67110,20881,3434,2024-10-08 12:34:40,400,700,2024-10-08 12:34:40
67111,18846,3435,2024-10-08 08:55:41,0,400,2024-10-08 08:55:41
67112,19871,3436,2024-10-08 16:02:42,400,500,2024-10-08 16:02:42
67113,21569,3436,2024-10-08 14:12:20,0,400,2024-10-08 14:12:20
67114,19625,3438,2024-10-08 12:15:20,400,700,2024-10-08 12:15:20
67115,21570,3438,2024-10-08 08:32:22,0,400,2024-10-08 08:32:22
67116,21296,3439,2024-10-08 12:51:49,400,700,2024-10-08 12:51:49
67117,21437,3440,2024-10-08 09:35:04,400,700,2024-10-08 09:35:04
67118,21571,3442,2024-10-08 09:41:58,0,400,2024-10-08 09:41:58
67119,21572,3442,2024-10-08 13:47:44,0,400,2024-10-08 13:47:44
67120,21464,3443,2024-10-08 11:40:15,400,700,2024-10-08 11:40:15
67121,20423,3443,2024-10-08 15:17:06,0,400,2024-10-08 15:17:06
67122,21260,3445,2024-10-08 18:19:56,400,700,2024-10-08 18:19:56
67123,21300,3445,2024-10-08 11:16:49,400,500,2024-10-08 11:16:49
67124,21573,3445,2024-10-08 09:31:48,0,400,2024-10-08 09:31:48
67125,18973,3446,2024-10-08 09:34:39,0,400,2024-10-08 09:34:39
67126,21378,3447,2024-10-08 16:48:54,400,500,2024-10-08 16:48:54
67127,21574,3447,2024-10-08 15:13:14,0,400,2024-10-08 15:13:14
67128,21097,3448,2024-10-08 12:53:32,400,500,2024-10-08 12:53:32
67129,21575,3448,2024-10-08 18:45:10,0,400,2024-10-08 18:45:10
67130,21379,3450,2024-10-08 12:50:54,400,675,2024-10-08 12:50:54
67131,21576,3450,2024-10-08 13:41:24,0,400,2024-10-08 13:41:24
67132,21333,3451,2024-10-08 18:26:01,400,500,2024-10-08 18:26:01
67133,21410,3451,2024-10-08 17:05:24,400,500,2024-10-08 17:05:24
67134,21577,3452,2024-10-08 16:16:37,0,400,2024-10-08 16:16:37
67135,21578,3453,2024-10-08 12:28:30,0,400,2024-10-08 12:28:30
67136,19184,3456,2024-10-08 14:54:23,400,500,2024-10-08 14:54:23
67137,21579,3457,2024-10-08 10:27:24,0,400,2024-10-08 10:27:24
67138,21580,3457,2024-10-08 13:17:14,0,400,2024-10-08 13:17:14
67139,21415,3460,2024-10-08 13:54:39,400,650,2024-10-08 13:54:39
67140,19655,3460,2024-10-08 13:38:45,0,400,2024-10-08 13:38:45
67141,21479,3461,2024-10-08 18:32:35,400,700,2024-10-08 18:32:35
67142,21581,3461,2024-10-08 09:30:41,0,400,2024-10-08 09:30:41
67143,21582,3462,2024-10-08 14:40:56,0,400,2024-10-08 14:40:56
67144,21583,3463,2024-10-08 14:42:18,0,400,2024-10-08 14:42:18
67145,21584,3463,2024-10-08 08:56:01,0,400,2024-10-08 08:56:01
67146,21585,3463,2024-10-08 10:17:09,0,400,2024-10-08 10:17:09
67147,19272,3463,2024-10-08 10:28:42,0,400,2024-10-08 10:28:42
67148,21586,3465,2024-10-08 15:17:18,0,400,2024-10-08 15:17:18
67149,21587,3469,2024-10-08 14:44:32,0,400,2024-10-08 14:44:32
67150,21588,3472,2024-10-08 16:29:54,0,400,2024-10-08 16:29:54
67151,21589,3473,2024-10-08 14:20:58,0,400,2024-10-08 14:20:58
67152,21261,3474,2024-10-08 17:57:06,400,675,2024-10-08 17:57:06
67153,21590,3474,2024-10-08 11:49:05,0,400,2024-10-08 11:49:05
67154,21591,3474,2024-10-08 16:54:27,0,400,2024-10-08 16:54:27
67155,21592,3474,2024-10-08 17:35:01,0,400,2024-10-08 17:35:01
67156,21593,3475,2024-10-08 08:11:36,0,400,2024-10-08 08:11:36
67157,21594,3476,2024-10-08 10:30:27,0,400,2024-10-08 10:30:27
67158,21595,3477,2024-10-08 14:17:26,0,400,2024-10-08 14:17:26
67159,21596,3478,2024-10-08 13:01:35,0,400,2024-10-08 13:01:35
67160,20795,3480,2024-10-08 11:55:16,0,400,2024-10-08 11:55:16
67161,20771,3483,2024-10-08 18:37:44,0,400,2024-10-08 18:37:44
67162,21597,3485,2024-10-08 16:03:17,0,400,2024-10-08 16:03:17
67163,21215,3487,2024-10-08 13:34:53,0,400,2024-10-08 13:34:53
67164,21598,3488,2024-10-08 08:32:32,0,400,2024-10-08 08:32:32
67165,20384,3491,2024-10-08 14:41:47,0,400,2024-10-08 14:41:47
67166,21599,3491,2024-10-08 16:30:25,0,400,2024-10-08 16:30:25
67167,18929,3494,2024-10-08 08:30:45,0,400,2024-10-08 08:30:45
67168,17294,3275,2024-10-09 08:12:39,500,700,2024-10-09 08:12:39
67169,20850,3319,2024-10-09 10:59:15,500,675,2024-10-09 10:59:15
67170,20612,3327,2024-10-09 13:40:01,500,600,2024-10-09 13:40:01
67171,20889,3331,2024-10-09 17:05:06,500,700,2024-10-09 17:05:06
67172,20794,3342,2024-10-09 13:47:07,500,700,2024-10-09 13:47:07
67173,19894,3349,2024-10-09 10:09:59,600,800,2024-10-09 10:09:59
67174,20684,3355,2024-10-09 10:50:23,500,650,2024-10-09 10:50:23
67175,20974,3355,2024-10-09 12:44:08,500,675,2024-10-09 12:44:08
67176,21229,3368,2024-10-09 12:08:28,400,700,2024-10-09 12:08:28
67177,20874,3372,2024-10-09 15:04:01,500,600,2024-10-09 15:04:01
67178,20945,3382,2024-10-09 12:25:50,500,700,2024-10-09 12:25:50
67179,20162,3384,2024-10-09 14:39:11,400,700,2024-10-09 14:39:11
67180,20950,3386,2024-10-09 15:24:08,600,800,2024-10-09 15:24:08
67181,21339,3386,2024-10-09 17:33:06,400,675,2024-10-09 17:33:06
67182,21128,3387,2024-10-09 12:30:36,400,675,2024-10-09 12:30:36
67183,20992,3389,2024-10-09 17:20:30,500,675,2024-10-09 17:20:30
67184,21066,3389,2024-10-09 14:47:48,500,700,2024-10-09 14:47:48
67185,21313,3393,2024-10-09 12:40:04,400,500,2024-10-09 12:40:04
67186,21193,3407,2024-10-09 15:18:40,400,675,2024-10-09 15:18:40
67187,21039,3410,2024-10-09 14:10:40,500,675,2024-10-09 14:10:40
67188,21244,3410,2024-10-09 13:05:49,400,700,2024-10-09 13:05:49
67189,18371,3413,2024-10-09 16:55:22,400,675,2024-10-09 16:55:22
67190,21216,3414,2024-10-09 13:47:52,400,700,2024-10-09 13:47:52
67191,21318,3414,2024-10-09 11:25:46,400,500,2024-10-09 11:25:46
67192,20627,3414,2024-10-09 17:45:57,400,500,2024-10-09 17:45:57
67193,21075,3415,2024-10-09 09:32:33,500,675,2024-10-09 09:32:33
67194,18402,3416,2024-10-09 10:02:24,400,700,2024-10-09 10:02:24
67195,21247,3416,2024-10-09 10:31:41,400,650,2024-10-09 10:31:41
67196,21354,3416,2024-10-09 14:03:06,400,500,2024-10-09 14:03:06
67197,18686,3418,2024-10-09 17:41:38,400,500,2024-10-09 17:41:38
67198,21355,3418,2024-10-09 08:18:56,400,500,2024-10-09 08:18:56
67199,21428,3418,2024-10-09 18:47:48,400,700,2024-10-09 18:47:48
67200,21220,3420,2024-10-09 09:28:58,400,700,2024-10-09 09:28:58
67201,21322,3421,2024-10-09 14:39:26,400,500,2024-10-09 14:39:26
67202,21248,3422,2024-10-09 09:42:18,400,650,2024-10-09 09:42:18
67203,21364,3426,2024-10-09 17:00:24,400,500,2024-10-09 17:00:24
67204,20682,3428,2024-10-09 18:27:08,400,700,2024-10-09 18:27:08
67205,18513,3429,2024-10-09 10:30:24,400,500,2024-10-09 10:30:24
67206,21326,3430,2024-10-09 18:33:38,400,700,2024-10-09 18:33:38
67207,21366,3430,2024-10-09 14:07:26,400,675,2024-10-09 14:07:26
67208,21600,3431,2024-10-09 17:24:38,0,400,2024-10-09 17:24:38
67209,21461,3433,2024-10-09 13:14:27,400,700,2024-10-09 13:14:27
67210,21434,3434,2024-10-09 12:49:00,400,500,2024-10-09 12:49:00
67211,21601,3436,2024-10-09 13:06:30,0,400,2024-10-09 13:06:30
