user_id,month,target_nfi_gbp,modified_at
100,2024-02,12100,20/04/2023 17:23
100,2024-03,11600,08/04/2023 16:43
100,2024-04,11050,11/04/2024 17:29
100,2024-05,11050,09/04/2024 10:02
100,2024-06,11600,11/04/2024 11:23
100,2024-07,10500,10/04/2024 07:00
100,2024-08,8300,12/04/2024 09:32
100,2024-09,13250,12/04/2024 16:57
100,2024-10,12150,19/04/2024 14:10
100,2024-11,11050,08/04/2024 12:46
100,2024-12,7750,11/04/2024 16:24
100,2025-01,13800,15/04/2024 10:38
100,2025-02,12700,11/04/2024 17:08
100,2025-03,12150,05/04/2024 18:23
100,2025-04,11600,21/04/2025 15:12
100,2025-05,11600,01/04/2025 18:48
100,2025-06,12200,17/04/2025 16:31
100,2025-07,11050,11/04/2025 10:18
100,2025-08,8700,01/04/2025 17:37
100,2025-09,13950,01/04/2025 15:22
100,2025-10,12750,17/04/2025 11:33
100,2025-11,11600,13/04/2025 17:55
100,2025-12,8150,08/04/2025 19:16
100,2026-01,14500,14/04/2025 15:50
100,2026-02,13350,13/04/2025 14:16
100,2026-03,12750,10/04/2025 16:01
100,2026-04,12200,15/04/2026 20:17
100,2026-05,12200,16/04/2026 14:51
100,2026-06,12800,15/04/2026 07:17
100,2026-07,11600,16/04/2026 13:42
100,2026-08,9150,05/04/2026 08:55
100,2026-09,14650,09/04/2026 19:55
101,2023-04,10550,18/04/2023 12:38
101,2023-05,10550,11/04/2023 07:57
101,2023-06,11050,10/04/2023 20:05
101,2023-07,10000,02/04/2023 13:18
101,2023-08,7900,01/04/2023 16:53
101,2023-09,12650,21/04/2023 09:27
101,2023-10,11600,10/04/2023 20:32
101,2023-11,10550,17/04/2023 09:04
101,2023-12,7350,11/04/2023 16:18
101,2024-01,13150,07/04/2023 15:26
101,2024-02,12100,06/04/2023 13:50
101,2024-03,11600,09/04/2023 16:22
101,2024-04,11050,05/04/2024 07:04
101,2024-05,11050,15/04/2024 18:00
101,2024-06,11600,02/04/2024 15:35
101,2024-07,10500,12/04/2024 17:38
101,2024-08,8300,13/04/2024 10:19
101,2024-09,13250,04/04/2024 17:22
101,2024-10,12150,04/04/2024 09:20
101,2024-11,11050,04/04/2024 18:40
101,2024-12,7750,15/04/2024 19:44
101,2025-01,13800,07/04/2024 19:12
101,2025-02,12700,18/04/2024 19:34
101,2025-03,12150,10/04/2024 15:00
101,2025-04,11600,03/04/2025 17:38
101,2025-05,11600,13/04/2025 10:28
101,2025-06,12200,20/04/2025 15:56
101,2025-07,11050,06/04/2025 12:01
102,2023-10,3450,14/04/2023 15:12
102,2023-11,3150,13/04/2023 11:54
102,2023-12,2200,07/04/2023 17:35
102,2024-01,3950,20/04/2023 09:03
102,2024-02,3650,03/04/2023 12:33
102,2024-03,3450,19/04/2023 11:31
102,2024-04,3300,03/04/2024 09:30
102,2024-05,3300,19/04/2024 13:21
102,2024-06,3500,06/04/2024 20:08
102,2024-07,7350,09/04/2024 07:12
102,2024-08,5800,11/04/2024 18:05
102,2024-09,9300,15/04/2024 19:55
102,2024-10,8500,18/04/2024 15:28
102,2024-11,7750,10/04/2024 17:52
102,2024-12,5400,04/04/2024 18:03
102,2025-01,13800,13/04/2024 15:48
102,2025-02,12700,08/04/2024 17:02
102,2025-03,12150,15/04/2024 20:25
102,2025-04,11600,18/04/2025 09:50
102,2025-05,11600,03/04/2025 20:24
102,2025-06,12200,19/04/2025 07:58
102,2025-07,11050,11/04/2025 08:26
102,2025-08,8700,05/04/2025 07:15
102,2025-09,13950,21/04/2025 19:46
102,2025-10,12750,12/04/2025 20:53
102,2025-11,11600,02/04/2025 20:53
102,2025-12,8150,09/04/2025 14:25
102,2026-01,14500,13/04/2025 19:31
102,2026-02,13350,10/04/2025 20:57
102,2026-03,12750,06/04/2025 08:52
102,2026-04,12200,18/04/2026 18:12
102,2026-05,12200,13/04/2026 08:17
102,2026-06,12800,15/04/2026 08:24
102,2026-07,11600,21/04/2026 16:15
102,2026-08,9150,06/04/2026 10:30
102,2026-09,14650,03/04/2026 18:38
103,2025-07,3300,17/04/2025 17:32
103,2025-08,2600,13/04/2025 10:41
103,2025-09,4200,11/04/2025 16:15
103,2025-10,3850,13/04/2025 20:50
103,2025-11,3500,07/04/2025 14:42
103,2025-12,2450,20/04/2025 14:16
103,2026-01,4350,05/04/2025 20:49
103,2026-02,4000,04/04/2025 11:12
103,2026-03,3850,10/04/2025 14:04
103,2026-04,8550,13/04/2026 12:00
103,2026-05,8550,01/04/2026 12:31
103,2026-06,8950,04/04/2026 19:15
103,2026-07,8100,06/04/2026 07:59
103,2026-08,6400,16/04/2026 20:38
103,2026-09,10250,05/04/2026 09:43
104,2025-10,3850,19/04/2025 15:40
104,2025-11,3500,06/04/2025 12:00
104,2025-12,2450,05/04/2025 13:59
104,2026-01,4350,04/04/2025 15:11
104,2026-02,4000,21/04/2025 17:16
104,2026-03,3850,01/04/2025 16:24
104,2026-04,3650,11/04/2026 07:19
104,2026-05,3650,04/04/2026 18:06
104,2026-06,3850,01/04/2026 16:10
104,2026-07,8100,06/04/2026 18:50
104,2026-08,6400,12/04/2026 12:07
104,2026-09,10250,06/04/2026 10:13
105,2025-12,2450,10/04/2025 07:18
105,2026-01,4350,10/04/2025 09:07
105,2026-02,4000,07/04/2025 15:14
105,2026-03,3850,03/04/2025 18:36
105,2026-04,3650,04/04/2026 20:23
105,2026-05,3650,13/04/2026 15:05
105,2026-06,3850,18/04/2026 11:07
105,2026-07,3450,21/04/2026 15:08
105,2026-08,2750,09/04/2026 07:08
105,2026-09,10250,21/04/2026 14:04
106,2023-04,7450,14/04/2023 15:09
106,2023-05,7450,03/04/2023 08:58
106,2023-06,7850,14/04/2023 16:56
106,2023-07,7100,14/04/2023 10:51
106,2023-08,5600,20/04/2023 15:42
106,2023-09,8950,01/04/2023 10:28
106,2023-10,8200,15/04/2023 08:17
106,2023-11,7450,20/04/2023 12:10
106,2023-12,5250,06/04/2023 20:06
106,2024-01,9350,16/04/2023 09:46
106,2024-02,8600,17/04/2023 14:44
106,2024-03,8200,19/04/2023 19:49
106,2024-04,7850,19/04/2024 07:15
106,2024-05,7850,11/04/2024 09:02
106,2024-06,8250,01/04/2024 09:25
106,2024-07,7450,06/04/2024 14:41
106,2024-08,5900,06/04/2024 16:58
106,2024-09,9400,03/04/2024 17:58
106,2024-10,8600,02/04/2024 07:35
106,2024-11,7850,09/04/2024 20:48
106,2024-12,5500,12/04/2024 17:19
106,2025-01,9800,16/04/2024 15:58
106,2025-02,9000,05/04/2024 18:28
106,2025-03,8600,06/04/2024 12:36
106,2025-04,8250,14/04/2025 11:32
106,2025-05,8250,02/04/2025 11:31
106,2025-06,8650,08/04/2025 07:37
106,2025-07,7800,10/04/2025 07:37
106,2025-08,6150,01/04/2025 14:47
106,2025-09,9900,08/04/2025 15:28
106,2025-10,9050,08/04/2025 19:36
106,2025-11,8250,06/04/2025 11:14
106,2025-12,5750,11/04/2025 08:41
106,2026-01,10300,21/04/2025 19:02
106,2026-02,9450,11/04/2025 15:13
106,2026-03,9050,11/04/2025 18:48
106,2026-04,8650,18/04/2026 09:55
106,2026-05,8650,20/04/2026 13:25
106,2026-06,9050,02/04/2026 07:18
106,2026-07,8200,17/04/2026 17:26
106,2026-08,6500,03/04/2026 13:55
106,2026-09,10350,19/04/2026 14:50
107,2023-04,7450,04/04/2023 18:53
107,2023-05,7450,04/04/2023 12:22
107,2023-06,7850,18/04/2023 16:06
107,2023-07,10150,15/04/2023 08:36
107,2023-08,8000,08/04/2023 16:09
107,2023-09,12800,16/04/2023 17:44
107,2023-10,11750,11/04/2023 07:36
107,2023-11,10650,20/04/2023 15:10
107,2023-12,7450,21/04/2023 20:23
107,2024-01,13350,09/04/2023 13:40
107,2024-02,12250,21/04/2023 09:00
107,2024-03,11750,20/04/2023 19:15
107,2024-04,11200,21/04/2024 18:44
107,2024-05,11200,05/04/2024 17:54
107,2024-06,11750,21/04/2024 15:50
107,2024-07,10650,05/04/2024 11:32
107,2024-08,8400,19/04/2024 20:41
107,2024-09,13450,14/04/2024 07:56
107,2024-10,12300,18/04/2024 15:03
107,2024-11,11200,02/04/2024 07:22
107,2024-12,7850,02/04/2024 17:36
107,2025-01,14000,07/04/2024 09:23
107,2025-02,12900,08/04/2024 08:15
107,2025-03,12300,15/04/2024 17:14
107,2025-04,11750,10/04/2025 17:48
107,2025-05,11750,10/04/2025 15:36
107,2025-06,12350,13/04/2025 13:43
107,2025-07,11150,11/04/2025 07:45
107,2025-08,8800,07/04/2025 13:01
107,2025-09,14100,16/04/2025 10:23
107,2025-10,12950,19/04/2025 13:22
107,2025-11,11750,03/04/2025 17:30
107,2025-12,8250,07/04/2025 15:53
107,2026-01,14700,14/04/2025 07:29
108,2023-04,10650,20/04/2023 09:18
108,2023-05,10650,19/04/2023 20:28
108,2023-06,11200,16/04/2023 14:38
108,2023-07,10150,09/04/2023 20:35
108,2023-08,8000,01/04/2023 12:12
108,2023-09,12800,07/04/2023 18:44
108,2023-10,11750,15/04/2023 09:32
108,2023-11,10650,19/04/2023 10:35
108,2023-12,7450,04/04/2023 17:29
108,2024-01,13350,04/04/2023 16:53
108,2024-02,12250,10/04/2023 19:04
108,2024-03,11750,15/04/2023 08:47
108,2024-04,11200,06/04/2024 09:40
108,2024-05,11200,01/04/2024 10:35
108,2024-06,11750,19/04/2024 15:23
108,2024-07,10650,01/04/2024 12:56
108,2024-08,8400,12/04/2024 10:53
108,2024-09,13450,16/04/2024 16:58
108,2024-10,12300,19/04/2024 13:41
108,2024-11,11200,21/04/2024 12:43
108,2024-12,7850,13/04/2024 08:36
108,2025-01,14000,17/04/2024 15:01
108,2025-02,12900,19/04/2024 08:57
108,2025-03,12300,05/04/2024 08:01
108,2025-04,11750,04/04/2025 20:04
108,2025-05,11750,11/04/2025 12:11
108,2025-06,12350,16/04/2025 14:32
108,2025-07,11150,06/04/2025 12:51
108,2025-08,8800,20/04/2025 18:28
108,2025-09,14100,14/04/2025 20:32
108,2025-10,12950,09/04/2025 12:10
108,2025-11,11750,20/04/2025 13:47
108,2025-12,8250,02/04/2025 18:58
108,2026-01,14700,20/04/2025 09:23
108,2026-02,13500,08/04/2025 10:10
108,2026-03,12950,10/04/2025 17:45
108,2026-04,12350,11/04/2026 14:15
108,2026-05,12350,05/04/2026 15:03
108,2026-06,12950,19/04/2026 08:38
108,2026-07,11750,10/04/2026 15:45
108,2026-08,9250,02/04/2026 14:58
108,2026-09,14800,02/04/2026 16:40
109,2023-04,10650,06/04/2023 20:13
109,2023-05,10650,08/04/2023 18:02
109,2023-06,11200,01/04/2023 20:17
109,2023-07,10150,09/04/2023 08:16
109,2023-08,8000,08/04/2023 16:01
110,2023-04,10650,14/04/2023 18:05
110,2023-05,10650,02/04/2023 14:55
110,2023-06,11200,15/04/2023 08:12
110,2023-07,10150,10/04/2023 19:13
110,2023-08,8000,16/04/2023 19:13
110,2023-09,12800,05/04/2023 07:00
110,2023-10,11750,21/04/2023 20:30
110,2023-11,10650,07/04/2023 15:52
110,2023-12,7450,04/04/2023 20:45
110,2024-01,13350,07/04/2023 12:18
110,2024-02,12250,09/04/2023 09:08
111,2023-04,7450,01/04/2023 12:45
111,2023-05,7450,20/04/2023 15:19
111,2023-06,7850,17/04/2023 19:45
111,2023-07,10150,11/04/2023 08:44
111,2023-08,8000,14/04/2023 18:52
111,2023-09,12800,08/04/2023 19:44
111,2023-10,11750,04/04/2023 12:34
111,2023-11,10650,17/04/2023 09:50
111,2023-12,7450,09/04/2023 12:19
111,2024-01,13350,17/04/2023 14:13
111,2024-02,12250,16/04/2023 10:42
111,2024-03,11750,20/04/2023 18:16
111,2024-04,11200,14/04/2024 20:29
111,2024-05,11200,18/04/2024 17:32
111,2024-06,11750,15/04/2024 18:57
111,2024-07,10650,13/04/2024 07:43
111,2024-08,8400,05/04/2024 09:20
111,2024-09,13450,04/04/2024 07:29
111,2024-10,12300,15/04/2024 07:57
111,2024-11,11200,20/04/2024 17:53
111,2024-12,7850,01/04/2024 12:25
111,2025-01,14000,08/04/2024 13:39
111,2025-02,12900,12/04/2024 07:21
111,2025-03,12300,21/04/2024 10:03
111,2025-04,11750,01/04/2025 15:35
111,2025-05,11750,09/04/2025 10:23
111,2025-06,12350,09/04/2025 10:29
111,2025-07,11150,16/04/2025 16:35
111,2025-08,8800,11/04/2025 08:31
112,2023-06,3350,11/04/2023 07:15
112,2023-07,3050,01/04/2023 18:27
112,2023-08,2400,19/04/2023 08:03
112,2023-09,3850,15/04/2023 13:53
112,2023-10,3500,12/04/2023 13:20
112,2023-11,3200,20/04/2023 12:11
112,2023-12,2250,08/04/2023 12:20
112,2024-01,4000,06/04/2023 17:19
112,2024-02,3700,17/04/2023 07:16
112,2024-03,8200,13/04/2023 07:46
112,2024-04,7850,05/04/2024 10:47
112,2024-05,7850,02/04/2024 15:58
112,2024-06,8250,20/04/2024 11:56
112,2024-07,7450,02/04/2024 13:05
112,2024-08,5900,11/04/2024 20:00
112,2024-09,13450,17/04/2024 12:05
112,2024-10,12300,18/04/2024 12:17
112,2024-11,11200,05/04/2024 20:39
112,2024-12,7850,20/04/2024 17:06
112,2025-01,14000,10/04/2024 13:01
112,2025-02,12900,04/04/2024 15:02
112,2025-03,12300,03/04/2024 18:43
112,2025-04,11750,20/04/2025 19:00
112,2025-05,11750,07/04/2025 12:06
112,2025-06,12350,18/04/2025 08:11
112,2025-07,11150,10/04/2025 13:11
112,2025-08,8800,17/04/2025 16:14
112,2025-09,14100,02/04/2025 09:20
112,2025-10,12950,08/04/2025 09:56
113,2023-08,2400,09/04/2023 13:39
113,2023-09,3850,11/04/2023 18:53
114,2023-09,3850,16/04/2023 14:09
114,2023-10,3500,09/04/2023 10:55
114,2023-11,3200,12/04/2023 07:14
114,2023-12,2250,16/04/2023 08:45
114,2024-01,4000,07/04/2023 08:57
114,2024-02,3700,17/04/2023 19:59
114,2024-03,3500,01/04/2023 09:30
114,2024-04,3350,10/04/2024 19:28
114,2024-05,3350,06/04/2024 08:40
114,2024-06,8250,21/04/2024 12:18
114,2024-07,7450,12/04/2024 09:06
114,2024-08,5900,17/04/2024 15:46
114,2024-09,9400,09/04/2024 11:05
114,2024-10,8600,10/04/2024 10:45
114,2024-11,7850,02/04/2024 17:40
114,2024-12,7850,03/04/2024 16:13
114,2025-01,14000,08/04/2024 09:14
114,2025-02,12900,15/04/2024 15:56
114,2025-03,12300,11/04/2024 10:48
114,2025-04,11750,14/04/2025 15:11
114,2025-05,11750,20/04/2025 13:33
114,2025-06,12350,15/04/2025 10:39
114,2025-07,11150,19/04/2025 19:33
114,2025-08,8800,14/04/2025 10:31
114,2025-09,14100,03/04/2025 16:52
114,2025-10,12950,03/04/2025 16:30
114,2025-11,11750,11/04/2025 08:58
114,2025-12,8250,07/04/2025 19:40
114,2026-01,14700,12/04/2025 09:56
114,2026-02,13500,14/04/2025 18:54
114,2026-03,12950,10/04/2025 14:48
114,2026-04,12350,12/04/2026 12:14
114,2026-05,12350,12/04/2026 19:25
114,2026-06,12950,06/04/2026 11:02
114,2026-07,11750,15/04/2026 14:21
114,2026-08,9250,08/04/2026 18:55
114,2026-09,14800,16/04/2026 12:11
115,2024-02,3700,03/04/2023 09:19
115,2024-03,3500,10/04/2023 13:17
115,2024-04,3350,14/04/2024 17:37
115,2024-05,3350,11/04/2024 11:32
115,2024-06,3550,20/04/2024 14:14
115,2024-07,3200,17/04/2024 07:55
115,2024-08,2500,11/04/2024 20:25
115,2024-09,4050,10/04/2024 18:46
115,2024-10,3700,19/04/2024 10:22
115,2024-11,3350,06/04/2024 11:37
115,2024-12,5500,06/04/2024 14:25
115,2025-01,9800,21/04/2024 20:40
115,2025-02,9000,20/04/2024 12:07
115,2025-03,8600,20/04/2024 07:59
115,2025-04,8250,16/04/2025 10:11
115,2025-05,8250,16/04/2025 11:45
115,2025-06,12350,09/04/2025 20:01
115,2025-07,11150,15/04/2025 17:38
115,2025-08,8800,20/04/2025 09:00
115,2025-09,14100,20/04/2025 13:05
115,2025-10,12950,10/04/2025 16:38
115,2025-11,11750,02/04/2025 15:59
115,2025-12,8250,01/04/2025 16:43
115,2026-01,14700,04/04/2025 11:47
115,2026-02,13500,15/04/2025 14:43
115,2026-03,12950,14/04/2025 08:18
115,2026-04,12350,10/04/2026 17:49
115,2026-05,12350,16/04/2026 14:20
115,2026-06,12950,18/04/2026 18:11
115,2026-07,11750,03/04/2026 16:08
115,2026-08,9250,05/04/2026 15:58
115,2026-09,14800,14/04/2026 09:27
116,2024-10,3700,16/04/2024 16:26
116,2024-11,3350,01/04/2024 08:14
116,2024-12,2350,17/04/2024 12:57
116,2025-01,4200,01/04/2024 17:40
116,2025-02,3850,20/04/2024 08:30
116,2025-03,3700,17/04/2024 17:47
116,2025-04,3550,16/04/2025 15:19
116,2025-05,3550,10/04/2025 14:47
116,2025-06,3700,04/04/2025 12:49
116,2025-07,7800,13/04/2025 15:24
116,2025-08,6150,09/04/2025 10:47
116,2025-09,9900,07/04/2025 18:37
116,2025-10,9050,18/04/2025 16:16
116,2025-11,8250,12/04/2025 14:26
116,2025-12,5750,16/04/2025 11:08
116,2026-01,14700,09/04/2025 15:26
116,2026-02,13500,11/04/2025 08:02
116,2026-03,12950,01/04/2025 20:33
116,2026-04,12350,08/04/2026 20:14
116,2026-05,12350,04/04/2026 14:49
116,2026-06,12950,14/04/2026 07:50
116,2026-07,11750,15/04/2026 14:32
116,2026-08,9250,19/04/2026 18:57
116,2026-09,14800,06/04/2026 19:09
117,2025-08,2650,14/04/2025 08:27
117,2025-09,4250,12/04/2025 20:07
117,2025-10,3900,12/04/2025 19:12
117,2025-11,3550,07/04/2025 20:16
117,2025-12,2450,21/04/2025 13:48
117,2026-01,4400,07/04/2025 14:09
117,2026-02,4050,07/04/2025 15:12
117,2026-03,3900,14/04/2025 10:24
117,2026-04,3700,19/04/2026 15:23
117,2026-05,3700,05/04/2026 12:14
117,2026-06,9050,18/04/2026 09:37
117,2026-07,8200,15/04/2026 17:17
117,2026-08,6500,15/04/2026 16:00
117,2026-09,10350,05/04/2026 09:08
118,2025-10,3900,13/04/2025 19:36
118,2025-11,3550,09/04/2025 16:06
118,2025-12,2450,07/04/2025 13:21
118,2026-01,4400,14/04/2025 12:22
118,2026-02,4050,20/04/2025 10:44
118,2026-03,3900,01/04/2025 07:17
118,2026-04,3700,21/04/2026 18:36
118,2026-05,3700,14/04/2026 07:01
118,2026-06,3900,20/04/2026 10:34
118,2026-07,3500,14/04/2026 08:32
118,2026-08,6500,05/04/2026 08:08
118,2026-09,10350,16/04/2026 16:54
119,2026-01,4400,06/04/2025 11:18
119,2026-02,4050,08/04/2025 14:22
119,2026-03,3900,20/04/2025 15:14
119,2026-04,3700,02/04/2026 18:32
119,2026-05,3700,20/04/2026 18:46
119,2026-06,3900,02/04/2026 16:59
119,2026-07,3500,10/04/2026 12:16
119,2026-08,2800,14/04/2026 09:25
119,2026-09,4450,11/04/2026 18:48
120,2026-02,4050,06/04/2025 14:59
120,2026-03,3900,08/04/2025 09:01
120,2026-04,3700,08/04/2026 07:08
120,2026-05,3700,14/04/2026 13:18
120,2026-06,3900,14/04/2026 20:08
120,2026-07,3500,08/04/2026 13:35
120,2026-08,2800,20/04/2026 20:41
120,2026-09,4450,20/04/2026 09:58
121,2023-04,6650,13/04/2023 12:07
121,2023-05,6650,18/04/2023 14:47
121,2023-06,7000,17/04/2023 14:59
121,2023-07,6350,18/04/2023 09:14
121,2023-08,5000,07/04/2023 12:43
121,2023-09,8000,03/04/2023 18:58
121,2023-10,7350,15/04/2023 14:23
121,2023-11,6650,03/04/2023 19:54
121,2023-12,4650,20/04/2023 19:19
121,2024-01,8350,03/04/2023 10:21
121,2024-02,7650,19/04/2023 13:11
121,2024-03,7350,13/04/2023 14:38
121,2024-04,7000,04/04/2024 07:39
121,2024-05,7000,18/04/2024 09:52
121,2024-06,7350,01/04/2024 12:24
121,2024-07,6650,04/04/2024 19:15
121,2024-08,5250,10/04/2024 09:34
121,2024-09,8400,19/04/2024 09:17
121,2024-10,7700,21/04/2024 10:38
121,2024-11,7000,07/04/2024 17:47
121,2024-12,4900,02/04/2024 07:12
121,2025-01,8750,04/04/2024 20:44
121,2025-02,8050,17/04/2024 12:05
121,2025-03,7700,01/04/2024 08:56
121,2025-04,7350,02/04/2025 17:01
121,2025-05,7350,11/04/2025 20:24
121,2025-06,7700,07/04/2025 18:15
121,2025-07,7000,04/04/2025 10:13
121,2025-08,5500,11/04/2025 18:49
121,2025-09,8800,04/04/2025 20:03
121,2025-10,8100,06/04/2025 14:56
121,2025-11,7350,07/04/2025 16:04
121,2025-12,5150,12/04/2025 19:50
121,2026-01,9200,12/04/2025 07:27
121,2026-02,8450,18/04/2025 19:41
121,2026-03,8100,10/04/2025 17:59
121,2026-04,7700,01/04/2026 11:17
121,2026-05,7700,01/04/2026 19:10
121,2026-06,8100,04/04/2026 12:59
121,2026-07,7350,11/04/2026 16:05
121,2026-08,5800,06/04/2026 20:43
121,2026-09,9250,06/04/2026 08:31
122,2023-04,9500,21/04/2023 16:23
122,2023-05,9500,05/04/2023 19:23
122,2023-06,10000,16/04/2023 18:15
122,2023-07,9050,02/04/2023 12:57
122,2023-08,7150,01/04/2023 09:17
122,2023-09,11400,19/04/2023 07:26
122,2023-10,10450,07/04/2023 14:19
122,2023-11,9500,21/04/2023 07:57
122,2023-12,6650,11/04/2023 16:02
122,2024-01,11900,08/04/2023 18:36
122,2024-02,10950,04/04/2023 11:27
122,2024-03,10450,14/04/2023 08:44
122,2024-04,10000,06/04/2024 17:44
122,2024-05,10000,20/04/2024 14:50
122,2024-06,10500,13/04/2024 07:23
122,2024-07,9500,05/04/2024 09:28
122,2024-08,7500,07/04/2024 18:37
122,2024-09,12000,17/04/2024 09:07
122,2024-10,11000,11/04/2024 09:56
122,2024-11,10000,15/04/2024 09:13
123,2023-04,9500,21/04/2023 11:31
123,2023-05,9500,20/04/2023 15:54
123,2023-06,10000,11/04/2023 19:46
123,2023-07,9050,05/04/2023 14:50
123,2023-08,7150,02/04/2023 11:03
123,2023-09,11400,01/04/2023 14:11
123,2023-10,10450,18/04/2023 15:45
123,2023-11,9500,09/04/2023 15:38
123,2023-12,6650,14/04/2023 09:13
123,2024-01,11900,16/04/2023 20:18
123,2024-02,10950,05/04/2023 19:33
123,2024-03,10450,21/04/2023 13:11
123,2024-04,10000,10/04/2024 14:41
123,2024-05,10000,11/04/2024 10:31
123,2024-06,10500,01/04/2024 14:11
123,2024-07,9500,08/04/2024 20:18
123,2024-08,7500,06/04/2024 10:58
123,2024-09,12000,01/04/2024 18:07
123,2024-10,11000,05/04/2024 11:44
123,2024-11,10000,04/04/2024 11:07
123,2024-12,7000,01/04/2024 07:28
123,2025-01,12500,08/04/2024 13:29
123,2025-02,11500,19/04/2024 11:02
123,2025-03,11000,03/04/2024 15:07
123,2025-04,10500,15/04/2025 12:30
123,2025-05,10500,05/04/2025 08:01
123,2025-06,11000,12/04/2025 19:41
123,2025-07,9950,09/04/2025 20:01
123,2025-08,7850,13/04/2025 19:19
123,2025-09,12600,12/04/2025 12:37
123,2025-10,11550,17/04/2025 07:17
123,2025-11,10500,07/04/2025 17:12
123,2025-12,7350,10/04/2025 20:27
123,2026-01,13100,12/04/2025 07:43
123,2026-02,12050,15/04/2025 19:11
123,2026-03,11550,09/04/2025 12:23
123,2026-04,11000,05/04/2026 16:12
123,2026-05,11000,03/04/2026 09:29
123,2026-06,11550,18/04/2026 20:32
123,2026-07,10450,11/04/2026 19:02
123,2026-08,8250,17/04/2026 11:41
123,2026-09,13200,09/04/2026 18:52
124,2023-04,6650,02/04/2023 18:41
124,2023-05,6650,07/04/2023 13:02
124,2023-06,7000,04/04/2023 18:47
124,2023-07,6350,18/04/2023 07:08
124,2023-08,5000,12/04/2023 08:49
124,2023-09,8000,04/04/2023 07:22
124,2023-10,10450,19/04/2023 18:48
125,2023-04,9500,13/04/2023 16:52
125,2023-05,9500,13/04/2023 16:25
125,2023-06,10000,14/04/2023 16:20
125,2023-07,9050,11/04/2023 07:40
125,2023-08,7150,14/04/2023 09:50
125,2023-09,11400,15/04/2023 14:47
125,2023-10,10450,01/04/2023 10:33
125,2023-11,9500,10/04/2023 16:19
125,2023-12,6650,01/04/2023 10:37
125,2024-01,11900,08/04/2023 12:42
125,2024-02,10950,01/04/2023 15:33
125,2024-03,10450,04/04/2023 14:46
125,2024-04,10000,12/04/2024 16:28
125,2024-05,10000,05/04/2024 07:27
125,2024-06,10500,15/04/2024 18:02
125,2024-07,9500,05/04/2024 13:29
125,2024-08,7500,19/04/2024 09:56
125,2024-09,12000,10/04/2024 08:59
125,2024-10,11000,19/04/2024 15:11
125,2024-11,10000,05/04/2024 19:43
125,2024-12,7000,19/04/2024 12:48
125,2025-01,12500,17/04/2024 14:03
125,2025-02,11500,09/04/2024 11:35
125,2025-03,11000,03/04/2024 20:33
125,2025-04,10500,08/04/2025 08:34
125,2025-05,10500,16/04/2025 17:12
125,2025-06,11000,02/04/2025 15:14
125,2025-07,9950,18/04/2025 10:57
125,2025-08,7850,12/04/2025 10:53
125,2025-09,12600,03/04/2025 19:03
125,2025-10,11550,02/04/2025 17:54
125,2025-11,10500,17/04/2025 08:24
125,2025-12,7350,16/04/2025 08:16
125,2026-01,13100,21/04/2025 11:54
125,2026-02,12050,12/04/2025 14:00
125,2026-03,11550,07/04/2025 17:29
125,2026-04,11000,16/04/2026 13:14
125,2026-05,11000,21/04/2026 14:09
125,2026-06,11550,07/04/2026 16:29
125,2026-07,10450,08/04/2026 15:53
125,2026-08,8250,16/04/2026 11:48
125,2026-09,13200,01/04/2026 16:11
126,2023-04,9500,04/04/2023 07:53
126,2023-05,9500,12/04/2023 15:04
126,2023-06,10000,08/04/2023 10:59
126,2023-07,9050,06/04/2023 18:28
126,2023-08,7150,02/04/2023 19:15
126,2023-09,11400,08/04/2023 09:18
126,2023-10,10450,20/04/2023 18:56
126,2023-11,9500,19/04/2023 07:53
126,2023-12,6650,18/04/2023 19:34
126,2024-01,11900,05/04/2023 16:58
126,2024-02,10950,08/04/2023 10:46
126,2024-03,10450,02/04/2023 20:42
126,2024-04,10000,04/04/2024 08:02
126,2024-05,10000,16/04/2024 11:04
126,2024-06,10500,17/04/2024 12:39
126,2024-07,9500,05/04/2024 11:43
126,2024-08,7500,19/04/2024 19:22
126,2024-09,12000,07/04/2024 09:32
126,2024-10,11000,10/04/2024 20:53
126,2024-11,10000,12/04/2024 18:00
127,2023-10,3150,17/04/2023 07:15
127,2023-11,2850,06/04/2023 20:58
127,2023-12,2000,14/04/2023 19:22
128,2023-12,2000,10/04/2023 08:19
128,2024-01,3550,17/04/2023 13:11
128,2024-02,3300,06/04/2023 13:13
128,2024-03,3150,07/04/2023 10:32
128,2024-04,3000,01/04/2024 11:17
128,2024-05,3000,02/04/2024 11:05
128,2024-06,3150,08/04/2024 17:09
128,2024-07,2850,15/04/2024 17:28
128,2024-08,2250,13/04/2024 08:24
128,2024-09,3600,11/04/2024 12:44
128,2024-10,7700,01/04/2024 15:11
128,2024-11,7000,18/04/2024 19:00
128,2024-12,4900,19/04/2024 17:34
128,2025-01,8750,15/04/2024 17:16
128,2025-02,8050,20/04/2024 18:36
128,2025-03,7700,16/04/2024 13:40
128,2025-04,10500,16/04/2025 19:58
128,2025-05,10500,16/04/2025 16:54
128,2025-06,11000,16/04/2025 17:35
128,2025-07,9950,16/04/2025 13:06
128,2025-08,7850,02/04/2025 18:51
128,2025-09,12600,11/04/2025 20:00
128,2025-10,11550,01/04/2025 17:37
128,2025-11,10500,16/04/2025 20:29
128,2025-12,7350,05/04/2025 11:12
128,2026-01,13100,11/04/2025 14:25
